Position	Frequency	Label	N
69348	2		
69349	2		
69350	2		
69351	2		
69352	2		
69353	2		
69354	2		
69355	2		
69356	2		
69357	2		
69358	2		
69359	2		
69360	2		
69361	2		
69362	2		
69363	2		
69364	2		
69365	2		
69366	2		
69367	2		
69368	2		
69369	2		
69370	2		
69371	2		
69372	2		
69373	2		
69374	2		
69375	2		
69376	2		
69377	2		
69378	2		
69379	2		
69380	2		
69381	2		
69382	2		
69383	2		
69384	2		
69385	2		
69386	2		
69387	2		
69388	2		
69389	2		
69390	2		
69391	2		
69392	2		
69393	2		
69394	2		
69395	2		
69396	2		
69397	2		
69398	2		
69399	2		
69400	2		
69401	2		
69402	2		
69403	2		
69404	2		
69405	2		
69406	2		
69407	2		
69408	2		
69409	2		
69410	2		
69411	2		
69412	2		
69413	2		
69414	2		
69415	2		
69416	2		
69417	2		
69418	2		
69419	2		
69420	2		
69421	2		
69422	2		
69423	2		
69424	2		
69425	2		
69426	2		
69427	2		
69428	2		
69429	2		
69430	2		
69431	2		
69432	2		
69433	2		
69434	2		
69435	2		
69436	2		
69437	2		
69438	2		
69439	2		
69440	2		
69441	2		
69442	2		
69443	2		
69444	2		
69445	2		
69446	2		
69447	2		
69448	2		
69449	2		
69450	2		
69451	2		
69452	2		
69453	2		
69454	2		
69455	2		
69456	2		
69457	2		
69458	2		
69459	2		
69460	2		
69461	2		
69462	2		
69463	2		
69464	2		
69465	2		
69466	2		
69467	2		
69468	2		
69469	2		
69470	2		
69471	2		
69472	2		
69473	2		
69474	2		
69475	2		
69476	2		
69477	2		
69478	2		
69479	2		
69480	2		
69481	2		
69482	2		
69483	2		
69484	2		
69485	2		
69486	2		
69487	2		
69488	2		
69489	2		
69490	2		
69491	2		
69492	2		
69493	2		
69494	2		
69495	2		
69496	2		
69497	2		
69498	2		
69499	2		
69500	2		
69501	2		
69502	2		
69503	2		
69504	2		
69505	2		
69506	2		
69507	2		
69508	2		
69509	2		
69510	2		
69511	2		
69512	2		
69513	2		
69514	2		
69515	2		
69516	2		
69517	2		
69518	2		
69519	2		
69520	2		
69521	2		
69522	2		
69523	2		
69524	2		
69525	2		
69526	2		
69527	2		
69528	2		
69529	2		
69530	2		
69531	2		
69532	2		
69533	2		
69534	2		
69535	2		
69536	2		
69537	2		
69538	2		
69539	2		
69540	2		
69541	2		
69542	2		
69543	2		
69544	2		
69545	2		
69546	2		
69547	2		
69548	2		
69549	2		
69550	2		
69551	2		
69552	2		
69553	2		
69554	2		
69555	2		
69556	2		
69557	2		
69558	2		
69559	2		
69560	2		
69561	2		
69562	2		
69563	2		
69564	2		
69565	2		
69566	2		
69567	2		
69568	2		
69569	2		
69570	2		
69571	2		
69572	2		
69573	2		
69574	2		
69575	2		
69576	2		
69577	2		
69578	2		
69579	2		
69580	2		
69581	2		
69582	2		
69583	2		
69584	2		
69585	2		
69586	2		
69587	2		
69588	2		
69589	2		
69590	2		
69591	2		
69592	2		
69593	2		
69594	2		
69595	2		
69596	2		
69597	2		
69598	2		
69599	2		
69600	2		
69601	2		
69602	2		
69603	2		
69604	2		
69605	2		
69606	2		
69607	2		
69608	2		
69609	2		
69610	2		
69611	2		
69612	2		
69613	2		
69614	2		
69615	2		
69616	2		
69617	2		
69618	2		
69619	2		
69620	2		
69621	2		
69622	2		
69623	2		
69624	2		
69625	2		
69626	2		
69627	2		
69628	2		
69629	2		
69630	2		
69631	2		
69632	2		
69633	2		
69634	2		
69635	2		
69636	2		
69637	2		
69638	2		
69639	2		
69640	2		
69641	2		
69642	2		
69643	2		
69644	2		
69645	2		
69646	2		
69647	2		
69648	2		
69649	2		
69650	2		
69651	2		
69652	2		
69653	2		
69654	2		
69655	2		
69656	2		
69657	2		
69658	2		
69659	2		
69660	2		
69661	2		
69662	2		
69663	2		
69664	2		
69665	2		
69666	2		
69667	2		
69668	2		
69669	2		
69670	2		
69671	2		
69672	2		
69673	2		
69674	2		
69675	2		
69676	2		
69677	2		
69678	2		
69679	2		
69680	2		
69681	2		
69682	2		
69683	2		
69684	2		
69685	2		
69686	2		
69687	2		
69688	2		
69689	2		
69690	2		
69691	2		
69692	2		
69693	2		
69694	2		
69695	2		
69696	2		
69697	2		
69698	2		
69699	2		
69700	2		
69701	2		
69702	2		
69703	2		
69704	2		
69705	2		
69706	2		
69707	2		
69708	2		
69709	2		
69710	2		
69711	2		
69712	2		
69713	2		
69714	2		
69715	2		
69716	2		
69717	2		
69718	2		
69719	2		
69720	2		
69721	2		
69722	2		
69723	2		
69724	2		
69725	2		
69726	2		
69727	2		
69728	2		
69729	2		
69730	2		
69731	2		
69732	2		
69733	2		
69734	2		
69735	2		
69736	2		
69737	2		
69738	2		
69739	2		
69740	2		
69741	2		
69742	2		
69743	2		
69744	2		
69745	2		
69746	2		
69747	2		
69748	2		
69749	2		
69750	2		
69751	2		
69752	2		
69753	2		
69754	2		
69755	2		
69756	2		
69757	2		
69758	2		
69759	2		
69760	2		
69761	2		
69762	2		
69763	2		
69764	2		
69765	2		
69766	2		
69767	2		
69768	2		
69769	2		
69770	2		
69771	2		
69772	2		
69773	2		
69774	2		
69775	2		
69776	2		
69777	2		
69778	2		
69779	2		
69780	2		
69781	2		
69782	2		
69783	2		
69784	2		
69785	2		
69786	2		
69787	2		
69788	2		
69789	2		
69790	2		
69791	2		
69792	2		
69793	2		
69794	2		
69795	2		
69796	2		
69797	2		
69798	2		
69799	2		
69800	2		
69801	2		
69802	2		
69803	2		
69804	2		
69805	2		
69806	2		
69807	2		
69808	2		
69809	2		
69810	2		
69811	2		
69812	2		
69813	2		
69814	2		
69815	2		
69816	2		
69817	2		
69818	2		
69819	2		
69820	2		
69821	2		
69822	2		
69823	2		
69824	2		
69825	2		
69826	2		
69827	2		
69828	2		
69829	2		
69830	2		
69831	2		
69832	2		
69833	2		
69834	2		
69835	2		
69836	2		
69837	2		
69838	2		
69839	2		
69840	2		
69841	2		
69842	2		
69843	2		
69844	2		
69845	2		
69846	2		
69847	2		
69848	2		
69849	2		
69850	2		
69851	2		
69852	2		
69853	2		
69854	2		
69855	2		
69856	2		
69857	2		
69858	2		
69859	2		
69860	2		
69861	2		
69862	2		
69863	2		
69864	2		
69865	2		
69866	2		
69867	2		
69868	2		
69869	2		
69870	2		
69871	2		
69872	2		
69873	2		
69874	2		
69875	2		
69876	2		
69877	2		
69878	2		
69879	2		
69880	2		
69881	2		
69882	2		
69883	2		
69884	2		
69885	2		
69886	2		
69887	2		
69888	2		
69889	2		
69890	2		
69891	2		
69892	2		
69893	2		
69894	2		
69895	2		
69896	2		
69897	2		
69898	2		
69899	2		
69900	2		
69901	2		
69902	2		
69903	2		
69904	2		
69905	2		
69906	2		
69907	2		
69908	2		
69909	2		
69910	2		
69911	2		
69912	2		
69913	2		
69914	2		
69915	2		
69916	2		
69917	2		
69918	2		
69919	2		
69920	2		
69921	2		
69922	2		
69923	2		
69924	2		
69925	2		
69926	2		
69927	2		
69928	2		
69929	2		
69930	2		
69931	2		
69932	2		
69933	2		
69934	2		
69935	2		
69936	2		
69937	2		
69938	2		
69939	2		
69940	2		
69941	2		
69942	2		
69943	2		
69944	2		
69945	2		
69946	2		
69947	2		
69948	2		
69949	2		
69950	2		
69951	2		
69952	2		
69953	2		
69954	2		
69955	2		
69956	2		
69957	2		
69958	2		
69959	2		
69960	2		
69961	2		
69962	2		
69963	2		
69964	2		
69965	2		
69966	2		
69967	2		
69968	2		
69969	2		
69970	2		
69971	2		
69972	2		
69973	2		
69974	2		
69975	2		
69976	2		
69977	2		
69978	2		
69979	2		
69980	2		
69981	2		
69982	2		
69983	2		
69984	2		
69985	2		
69986	2		
69987	2		
69988	2		
69989	2		
69990	2		
69991	2		
69992	2		
69993	2		
69994	2		
69995	2		
69996	2		
69997	2		
69998	2		
69999	2		
70000	2		
70001	2		
70002	2		
70003	2		
70004	2		
70005	2		
70006	2		
70007	2		
70008	2		
70009	2		
70010	2		
70011	2		
70012	2		
70013	2		
70014	2		
70015	2		
70016	2		
70017	2		
70018	2		
70019	2		
70020	2		
70021	2		
70022	2		
70023	2		
70024	2		
70025	2		
70026	2		
70027	2		
70028	2		
70029	2		
70030	2		
70031	2		
70032	2		
70033	2		
70034	2		
70035	2		
70036	2		
70037	2		
70038	2		
70039	2		
70040	2		
70041	2		
70042	2		
70043	2		
70044	2		
70045	2		
70046	2		
70047	2		
70048	2		
70049	2		
70050	2		
70051	2		
70052	2		
70053	2		
70054	2		
70055	2		
70056	2		
70057	2		
70058	2		
70059	2		
70060	2		
70061	2		
70062	2		
70063	2		
70064	2		
70065	2		
70066	2		
70067	2		
70068	2		
70069	2		
70070	2		
70071	2		
70072	2		
70073	2		
70074	2		
70075	2		
70076	2		
70077	2		
70078	2		
70079	2		
70080	2		
70081	2		
70082	2		
70083	2		
70084	2		
70085	2		
70086	2		
70087	2		
70088	2		
70089	2		
70090	2		
70091	2		
70092	2		
70093	2		
70094	2		
70095	2		
70096	2		
70097	2		
70098	2		
70099	2		
70100	2		
70101	2		
70102	2		
70103	2		
70104	2		
70105	2		
70106	2		
70107	2		
70108	2		
70109	2		
70110	2		
70111	2		
70112	2		
70113	2		
70114	2		
70115	2		
70116	2		
70117	2		
70118	2		
70119	2		
70120	2		
70121	2		
70122	2		
70123	2		
70124	2		
70125	2		
70126	2		
70127	2		
70128	2		
70129	2		
70130	2		
70131	2		
70132	2		
70133	2		
70134	2		
70135	2		
70136	2		
70137	2		
70138	2		
70139	2		
70140	2		
70141	2		
70142	2		
70143	2		
70144	2		
78171	10		
78172	10		
78173	10		
78174	10		
78175	10		
78176	10		
78177	10		
78178	10		
78179	10		
78180	10		
78181	10		
78182	10		
78183	10		
78184	10		
78185	10		
78186	10		
78187	10		
78188	10		
78189	10		
78190	10		
78191	10		
78192	10		
78193	10		
78194	10		
78195	10		
78196	10		
78197	10		
78198	10		
78199	10		
78200	10		
78201	10		
78202	10		
78203	10		
78204	10		
78205	10		
78206	10		
78207	10		
78208	10		
78209	10		
78210	10		
78211	10		
78212	10		
78213	10		
78214	10		
78215	10		
78216	10		
78217	10		
78218	10		
78219	10		
78220	10		
78221	10		
78222	10		
78223	10		
78224	10		
78225	10		
78226	10		
78227	10		
78228	10		
78229	10		
78230	10		
78231	10		
78232	10		
78233	10		
78234	10		
78235	10		
78236	10		
78237	10		
78238	10		
78239	10		
78240	10		
78241	10		
78242	10		
78243	10		
78244	10		
78245	10		
78246	10		
78247	10		
78248	10		
78249	10		
78250	10		
78251	10		
78252	10		
78253	10		
78254	10		
78255	10		
78256	10		
78257	10		
78258	10		
78259	10		
78260	10		
78261	10		
78262	10		
78263	10		
78264	10		
78265	10		
78266	10		
78267	10		
78268	10		
78269	10		
78270	10		
78271	10		
78272	10		
78273	10		
78274	10		
78275	10		
78276	10		
78277	10		
78278	10		
78279	10		
78280	10		
78281	10		
78282	10		
78283	10		
78284	10		
78285	10		
78286	10		
78287	10		
78288	10		
78289	10		
78290	10		
78291	10		
78292	10		
78293	10		
78294	10		
78295	10		
78296	10		
78297	10		
78298	10		
78299	10		
78300	10		
78301	10		
78302	10		
78303	10		
78304	10		
78305	10		
78306	10		
78307	10		
78308	10		
78309	10		
78310	10		
78311	10		
78312	10		
78313	10		
78314	10		
78315	10		
78316	10		
78317	10		
78318	10		
78319	10		
78320	10		
78321	10		
78322	10		
78323	10		
78324	10		
78325	10		
78326	10		
78327	10		
78328	10		
78329	10		
78330	10		
78331	10		
78332	10		
78333	10		
78334	10		
78335	10		
78336	10		
78337	10		
78338	10		
78339	10		
78340	10		
78341	10		
78342	10		
78343	10		
78344	10		
78345	10		
78346	10		
78347	10		
78348	10		
78349	10		
78350	10		
78351	10		
78352	10		
78353	10		
78354	10		
78355	10		
78356	10		
78357	10		
78358	10		
78359	10		
78360	10		
78361	10		
78362	10		
78363	10		
78364	10		
78365	10		
78366	10		
78367	10		
78368	10		
78369	10		
78370	10		
78371	10		
78372	10		
78373	10		
78374	10		
78375	10		
78376	10		
78377	10		
78378	10		
78379	10		
78380	10		
78381	10		
78382	10		
78383	10		
78384	10		
78385	10		
78386	10		
78387	10		
78388	10		
78389	10		
78390	10		
78391	10		
78392	10		
78393	10		
78394	10		
78395	10		
78396	10		
78397	10		
78398	10		
78399	10		
78400	10		
78401	10		
78402	10		
78403	10		
78404	10		
78405	10		
78406	10		
78407	10		
78408	10		
78409	10		
78410	10		
78411	10		
78412	10		
78413	10		
78414	10		
78415	10		
78416	10		
78417	10		
78418	10		
78419	10		
78420	10		
78421	10		
78422	10		
78423	10		
78424	10		
78425	10		
78426	10		
78427	10		
78428	10		
78429	10		
78430	10		
78431	10		
78432	10		
78433	10		
78434	10		
78435	10		
78436	10		
78437	10		
78438	10		
78439	10		
78440	10		
78441	10		
78442	10		
78443	10		
78444	10		
78445	10		
78446	10		
78447	10		
78448	10		
78449	10		
78450	10		
78451	10		
78452	10		
78453	10		
78454	10		
78455	10		
78456	10		
78457	10		
78458	10		
78459	10		
78460	10		
78461	10		
78462	10		
78463	10		
78464	10		
78465	10		
78466	10		
78467	10		
78468	10		
78469	10		
78470	10		
78471	10		
78472	10		
78473	10		
78474	10		
78475	10		
78476	10		
78477	10		
78478	10		
78479	10		
78480	10		
78481	10		
78482	10		
78483	10		
78484	10		
78485	10		
78486	10		
78487	10		
78488	10		
78489	10		
78490	10		
78491	10		
78492	10		
78493	10		
78494	10		
78495	10		
78496	10		
78497	10		
78498	10		
78499	10		
78500	10		
78501	10		
78502	10		
78503	10		
78504	10		
78505	10		
78506	10		
78507	10		
78508	10		
78509	10		
78510	10		
78511	10		
78512	10		
78513	10		
78514	10		
78515	10		
78516	10		
78517	10		
78518	10		
78519	10		
78520	10		
78521	10		
78522	10		
78523	10		
78524	10		
78525	10		
78526	10		
78527	10		
78528	10		
78529	10		
78530	10		
78531	10		
78532	10		
78533	10		
78534	10		
78535	10		
78536	10		
78537	10		
78538	10		
78539	10		
78540	10		
78541	10		
78542	10		
78543	10		
78544	10		
78545	10		
78546	10		
78547	10		
78548	10		
78549	10		
78550	10		
78551	10		
78552	10		
78553	10		
78554	10		
78555	10		
78556	10		
78557	10		
78558	10		
78559	10		
78560	10		
78561	10		
78562	10		
78563	10		
78564	10		
78565	10		
78566	10		
78567	10		
78568	10		
78569	10		
78570	10		
78571	10		
78572	10		
78573	10		
78574	10		
78575	10		
78576	10		
78577	10		
78578	10		
78579	10		
78580	10		
78581	10		
78582	10		
78583	10		
78584	10		
78585	10		
78586	10		
78587	10		
78588	10		
78589	10		
78590	10		
78591	10		
78592	10		
78593	10		
78594	10		
78595	10		
78596	10		
78597	10		
78598	10		
78599	10		
78600	10		
78601	10		
78602	10		
78603	10		
78604	10		
78605	10		
78606	10		
78607	10		
78608	10		
78609	10		
78610	10		
78611	10		
78612	10		
78613	10		
78614	10		
78615	10		
78616	10		
78617	10		
78618	10		
78619	10		
78620	10		
78621	10		
78622	10		
78623	10		
78624	10		
78625	10		
78626	10		
78627	10		
78628	10		
78629	10		
78630	10		
78631	10		
78632	10		
78633	10		
78634	10		
78635	10		
78636	10		
78637	10		
78638	10		
78639	10		
78640	10		
78641	10		
78642	10		
78643	10		
78644	10		
78645	10		
78646	10		
78647	10		
78648	10		
78649	10		
78650	10		
78651	10		
78652	10		
78653	10		
78654	10		
78655	10		
78656	10		
78657	10		
78658	10		
78659	10		
78660	10		
78661	10		
78662	10		
78663	10		
78664	10		
78665	10		
78666	10		
78667	10		
78668	10		
78669	10		
78670	10		
78671	10		
78672	10		
78673	10		
78674	10		
78675	10		
78676	10		
78677	10		
78678	10		
78679	10		
78680	10		
78681	10		
78682	10		
78683	10		
78684	10		
78685	10		
78686	10		
78687	10		
78688	10		
78689	10		
78690	10		
78691	10		
78692	10		
78693	10		
78694	10		
78695	10		
78696	10		
78697	10		
78698	10		
78699	10		
78700	10		
78701	10		
78702	10		
78703	10		
78704	10		
78705	10		
78706	10		
78707	10		
78708	10		
78709	10		
78710	10		
78711	10		
78712	10		
78713	10		
78714	10		
78715	10		
78716	10		
78717	10		
78718	10		
78719	10		
78720	10		
78721	10		
78722	10		
78723	10		
78724	10		
78725	10		
78726	10		
78727	10		
78728	10		
78729	10		
78730	10		
78731	10		
78732	10		
78733	10		
78734	10		
78735	10		
78736	10		
78737	10		
78738	10		
78739	10		
78740	10		
78741	10		
78742	10		
78743	10		
78744	10		
78745	10		
78746	10		
78747	10		
78748	10		
78749	10		
78750	10		
78751	10		
78752	10		
78753	10		
78754	10		
78755	10		
78756	10		
78757	10		
78758	10		
78759	10		
78760	10		
78761	10		
78762	10		
78763	10		
78764	10		
78765	10		
78766	10		
78767	10		
78768	10		
78769	10		
78770	10		
78771	10		
78772	10		
78773	10		
78774	10		
78775	10		
78776	10		
78777	10		
78778	10		
78779	10		
78780	10		
78781	10		
78782	10		
78783	10		
78784	10		
78785	10		
78786	10		
78787	10		
78788	10		
78789	10		
78790	10		
78791	10		
78792	10		
78793	10		
78794	10		
78795	10		
78796	10		
78797	10		
78798	10		
78799	10		
78800	10		
78801	10		
78802	10		
78803	10		
78804	10		
78805	10		
78806	10		
78807	10		
78808	10		
78809	10		
78810	10		
78811	10		
78812	10		
78813	10		
78814	10		
78815	10		
78816	10		
78817	10		
78818	10		
78819	10		
78820	10		
78821	10		
78822	10		
78823	10		
78824	10		
78825	10		
78826	10		
78827	10		
78828	10		
78829	10		
78830	10		
78831	10		
78832	10		
78833	10		
78834	10		
78835	10		
78836	10		
78837	10		
78838	10		
78839	10		
78840	10		
78841	10		
78842	10		
78843	10		
78844	10		
78845	10		
78846	10		
78847	10		
78848	10		
78849	10		
78850	10		
78851	10		
78852	10		
78853	10		
78854	10		
78855	10		
78856	10		
78857	10		
78858	10		
78859	10		
78860	10		
78861	10		
78862	10		
78863	10		
78864	10		
78865	10		
78866	10		
78867	10		
78868	10		
78869	10		
78870	10		
78871	10		
78872	10		
78873	10		
78874	10		
78875	10		
78876	10		
78877	10		
78878	10		
78879	10		
78880	10		
78881	10		
78882	10		
78883	10		
78884	10		
78885	10		
78886	10		
78887	10		
78888	10		
78889	10		
78890	10		
78891	10		
78892	10		
78893	10		
78894	10		
78895	10		
78896	10		
78897	10		
78898	10		
78899	10		
78900	10		
78901	10		
78902	10		
78903	10		
78904	10		
78905	10		
78906	10		
78907	10		
78908	10		
78909	10		
78910	10		
78911	10		
78912	10		
78913	10		
78914	10		
78915	10		
78916	10		
78917	10		
78918	10		
78919	10		
78920	10		
78921	10		
78922	10		
78923	10		
78924	10		
78925	10		
78926	10		
78927	10		
78928	10		
78929	10		
78930	10		
78931	10		
78932	10		
78933	10		
78934	10		
78935	10		
78936	10		
78937	10		
78938	10		
78939	10		
78940	10		
78941	10		
78942	10		
78943	10		
78944	10		
78945	10		
78946	10		
78947	10		
78948	10		
78949	10		
78950	10		
78951	10		
78952	10		
78953	10		
78954	10		
78955	10		
78956	10		
78957	10		
78958	10		
78959	10		
78960	10		
78961	10		
78962	10		
78963	10		
78964	10		
78965	10		
78966	10		
78967	10		
78968	10		
78969	10		
78970	10		
78971	10		
78972	10		
78973	10		
78974	10		
78975	10		
78976	10		
78977	10		
78978	10		
78979	10		
78980	10		
78981	10		
78982	10		
78983	10		
78984	10		
78985	10		
78986	10		
78987	10		
78988	10		
78989	10		
78990	10		
78991	10		
78992	10		
78993	10		
78994	10		
78995	10		
78996	10		
78997	10		
78998	10		
78999	10		
79000	10		
79001	10		
79002	10		
79003	10		
79004	10		
79005	10		
79006	10		
79007	10		
79008	10		
79009	10		
79010	10		
79011	10		
79012	10		
80211	1219		
80212	1219		
80213	1219		
80214	1219		
80215	1219		
80216	1219		
80217	1219		
80218	1219		
80219	1219		
80220	1219		
80221	1219		
80222	1219		
80223	1219		
80224	1219		
80225	1219		
80226	1219		
80227	1219		
80228	1219		
80229	1219		
80230	1219		
80231	1219		
80232	1219		
80233	1219		
80234	1219		
80235	1219		
80236	1219		
80237	1219		
80238	1219		
80239	1219		
80240	1219		
80241	1219		
80242	1219		
80243	1219		
80244	1219		
80245	1219		
80246	1219		
80247	1219		
80248	1219		
80249	1219		
80250	1219		
80251	1219		
80252	1219		
80253	1219		
80254	1219		
80255	1219		
80256	1219		
80257	1219		
80258	1219		
80259	1219		
80260	1219		
80261	1219		
80262	1219		
80263	1219		
80264	1219		
80265	1219		
80266	1219		
80267	1219		
80268	1219		
80269	1219		
80270	1219		
80271	1219		
80272	1219		
80273	1219		
80274	1219		
80275	1219		
80276	1219		
80277	1219		
80278	1219		
80279	1219		
80280	1219		
80281	1219		
80282	1219		
80283	1219		
80284	1219		
80285	1219		
80286	1219		
80287	1219		
80288	1219		
80289	1219		
80290	1219		
80291	1219		
80292	1219		
80293	1219		
80294	1219		
80295	1219		
80296	1219		
80297	1219		
80298	1219		
80299	1219		
80300	1219		
80301	1219		
80302	1219		
80303	1219		
80304	1219		
80305	1219		
80306	1219		
80307	1219		
80308	1219		
80309	1219		
80310	1219		
80311	1219		
80312	1219		
80313	1219		
80314	1219		
80315	1219		
80316	1219		
80317	1219		
80318	1219		
80319	1219		
80320	1219		
80321	1219		
80322	1219		
80323	1219		
80324	1219		
80325	1219		
80326	1219		
80327	1219		
80328	1219		
80329	1219		
80330	1219		
80331	1219		
80332	1219		
80333	1219		
80334	1219		
80335	1219		
80336	1219		
80337	1219		
80338	1219		
80339	1219		
80340	1219		
80341	1219		
80342	1219		
80343	1219		
80344	1219		
80345	1219		
80346	1219		
80347	1219		
80348	1219		
80349	1219		
80350	1219		
80351	1219		
80352	1219		
80353	1219		
80354	1219		
80355	1219		
80356	1219		
80357	1219		
80358	1219		
80359	1219		
80360	1219		
80361	1219		
80362	1219		
80363	1219		
80364	1219		
80365	1219		
80366	1219		
80367	1219		
80368	1219		
80369	1219		
80370	1219		
80371	1219		
80372	1219		
80373	1219		
80374	1219		
80375	1219		
80376	1219		
80377	1219		
80378	1219		
80379	1219		
80380	1219		
80381	1219		
80382	1219		
80383	1219		
80384	1219		
80385	1219		
80386	1219		
80387	1219		
80388	1219		
80389	1219		
80390	1219		
80391	1219		
80392	1219		
80393	1219		
80394	1219		
80395	1219		
80396	1219		
80397	1219		
80398	1219		
80399	1219		
80400	1219		
80401	1219		
80402	1219		
80403	1219		
80404	1219		
80405	1219		
80406	1219		
80407	1219		
80408	1219		
80409	1219		
80410	1219		
80411	1219		
80412	1219		
80413	1219		
80414	1219		
80415	1219		
80416	1219		
80417	1219		
80418	1219		
80419	1219		
80420	1219		
80421	1219		
80422	1219		
80423	1219		
80424	1219		
80425	1219		
80426	1219		
80427	1219		
80428	1219		
80429	1219		
80430	1219		
80431	1219		
80432	1219		
80433	1219		
80434	1219		
80435	1219		
80436	1219		
80437	1219		
80438	1219		
80439	1219		
80440	1219		
80441	1219		
80442	1219		
80443	1219		
80444	1219		
80445	1219		
80446	1219		
80447	1219		
80448	1219		
80449	1219		
80450	1219		
80451	1219		
80452	1219		
80453	1219		
80454	1219		
80455	1219		
80456	1219		
80457	1219		
80458	1219		
80459	1219		
80460	1219		
80461	1219		
80462	1219		
80463	1219		
80464	1219		
80465	1219		
80466	1219		
80467	1219		
80468	1219		
80469	1219		
80470	1219		
80471	1219		
80472	1219		
80473	1219		
80474	1219		
80475	1219		
80476	1219		
80477	1219		
80478	1219		
80479	1219		
80480	1219		
80481	1219		
80482	1219		
80483	1219		
80484	1219		
80485	1219		
80486	1219		
80487	1219		
80488	1219		
80489	1219		
80490	1219		
80491	1219		
80492	1219		
80493	1219		
80494	1219		
80495	1219		
80496	1219		
80497	1219		
80498	1219		
80499	1219		
80500	1219		
80501	1219		
80502	1219		
80503	1219		
80504	1219		
80505	1219		
80506	1219		
80507	1219		
80508	1219		
80509	1219		
80510	1219		
80511	1219		
80512	1219		
80513	1219		
80514	1219		
80515	1219		
80516	1219		
80517	1219		
80518	1219		
80519	1219		
80520	1219		
80521	1219		
80522	1219		
80523	1219		
80524	1219		
80525	1219		
80526	1219		
80527	1219		
80528	1219		
80529	1219		
80530	1219		
80531	1219		
80532	1219		
80533	1219		
80534	1219		
80535	1219		
80536	1219		
80537	1219		
80538	1219		
80539	1219		
80540	1219		
80541	1219		
80542	1219		
80543	1219		
80544	1219		
80545	1219		
80546	1219		
80547	1219		
80548	1219		
80549	1219		
80550	1219		
80551	1219		
80552	1219		
80553	1219		
80554	1219		
80555	1219		
80556	1219		
80557	1219		
80558	1219		
80559	1219		
80560	1219		
80561	1219		
80562	1219		
80563	1219		
80564	1219		
80565	1219		
80566	1219		
80567	1219		
80568	1219		
80569	1219		
80570	1219		
80571	1219		
80572	1219		
80573	1219		
80574	1219		
80575	1219		
80576	1219		
80577	1219		
80578	1219		
80579	1219		
80580	1219		
80581	1219		
80582	1219		
80583	1219		
80584	1219		
80585	1219		
80586	1219		
80587	1219		
80588	1219		
80589	1219		
80590	1219		
80591	1219		
80592	1219		
80593	1219		
80594	1219		
80595	1219		
80596	1219		
80597	1219		
80598	1219		
80599	1219		
80600	1219		
80601	1219		
80602	1219		
80603	1219		
80604	1219		
80605	1219		
80606	1219		
80607	1219		
80608	1219		
80609	1219		
80610	1219		
80611	1219		
80612	1219		
80613	1219		
80614	1219		
80615	1219		
80616	1219		
80617	1219		
80618	1219		
80619	1219		
80620	1219		
80621	1219		
80622	1219		
80623	1219		
80624	1219		
80625	1219		
80626	1219		
80627	1219		
80628	1219		
80629	1219		
80630	1219		
80631	1219		
80632	1219		
80633	1219		
80634	1219		
80635	1219		
80636	1219		
80637	1219		
80638	1219		
80639	1219		
80640	1219		
80641	1219		
80642	1219		
80643	1219		
80644	1219		
80645	1219		
80646	1219		
80647	1219		
80648	1219		
80649	1219		
80650	1219		
80651	1219		
80652	1219		
80653	1219		
80654	1219		
80655	1219		
80656	1219		
80657	1219		
80658	1219		
80659	1219		
80660	1219		
80661	1219		
80662	1219		
80663	1219		
80664	1219		
80665	1219		
80666	1219		
80667	1219		
80668	1219		
80669	1219		
80670	1219		
80671	1219		
80672	1219		
80673	1219		
80674	1219		
80675	1219		
80676	1219		
80677	1219		
80681	5		
80682	5		
80683	5		
80684	5		
80685	5		
80686	5		
80687	5		
80688	5		
80689	5		
80690	5		
80691	5		
80692	5		
80693	5		
80694	5		
80695	5		
80696	5		
80697	5		
80698	5		
80699	5		
80700	5		
80701	5		
80702	5		
80703	5		
80704	5		
80705	5		
80706	5		
80707	5		
80708	5		
80709	5		
80710	5		
80711	5		
80712	5		
80713	5		
80714	5		
80715	5		
80716	5		
80717	5		
80718	5		
80719	5		
80720	5		
80721	5		
80722	5		
80723	5		
80724	5		
80725	5		
80726	5		
80727	5		
80728	5		
80729	5		
80730	5		
80731	5		
80732	5		
80733	5		
80734	5		
80735	5		
80736	5		
80737	5		
80738	5		
80739	5		
80740	5		
80741	5		
80742	5		
80743	5		
80744	5		
80745	5		
80746	5		
80747	5		
80748	5		
80749	5		
80750	5		
80751	5		
80752	5		
80753	5		
80754	5		
80755	5		
80756	5		
80757	5		
80758	5		
80759	5		
80760	5		
80761	5		
80762	5		
80763	5		
80764	5		
80765	5		
80766	5		
80767	5		
80768	5		
80769	5		
80770	5		
80771	5		
80772	5		
80773	5		
80774	5		
80775	5		
80776	5		
80777	5		
80778	5		
80779	5		
80780	5		
80781	5		
80782	5		
80783	5		
80784	5		
80785	5		
80786	5		
80787	5		
80788	5		
80789	5		
80790	5		
80791	5		
80792	5		
80793	5		
80794	5		
80795	5		
80796	5		
80797	5		
80798	5		
80799	5		
80800	5		
80801	5		
80802	5		
80803	5		
80804	5		
80805	5		
80806	5		
80807	5		
80808	5		
80809	5		
80810	5		
80811	5		
80812	5		
80813	5		
80814	5		
